"ID","Property","Data"
"http://example.org/NIMP/DO-WQCW9947","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-NOSO9216","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-EEFY7908","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-RMIR9940","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-UVDC9457","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-RCRD2642","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","days"
"http://example.org/NIMP/DO-FHBD4108","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-TUUR3449","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-KRMJ6353","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","67 yrs"
"http://example.org/NIMP/DO-EOEP8505","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","P12"
"http://example.org/NIMP/DO-LOOL9963","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","1"
"http://example.org/NIMP/DO-PJDU2244","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-KKYQ6270","http://www.w3.org/2000/01/rdf-schema#label","6366"
"http://example.org/NIMP/DO-ZCMH4887","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-TPPB9374","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","18 yrs"
"http://example.org/NIMP/DO-FMDW5273","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-JYCT2321","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","80 days"
"http://example.org/NIMP/DO-CGZC7408","http://www.w3.org/2000/01/rdf-schema#label","13837"
"http://example.org/NIMP/DO-GIJC8347","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","6 yrs"
"http://example.org/NIMP/DO-CUUV4830","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-OKYS5301","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-CQXW2692","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10116"
"http://example.org/NIMP/DO-SOPM4692","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-STICR6"
"http://example.org/NIMP/DO-ZDEX6626","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-BCBW2308","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-XZYB1193","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-MPKT1778","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","days"
"http://example.org/NIMP/DO-TVRO1678","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","days"
"http://example.org/NIMP/DO-PKLF7440","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-GIEP4215","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","13 yrs"
"http://example.org/NIMP/DO-YVUG2125","http://www.w3.org/2000/01/rdf-schema#label","MF20.34.006"
"http://example.org/NIMP/DO-NMMJ7497","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-VYQS4669","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","7 yrs"
"http://example.org/NIMP/DO-ICZJ5485","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-694048"
"http://example.org/NIMP/DO-PRXS1389","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","1"
"http://example.org/NIMP/DO-PSNO8229","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-699578"
"http://example.org/NIMP/DO-ZDEX6626","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-MVUN8358","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-WFFF3774","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-CFCU5070","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","days"
"http://example.org/NIMP/DO-LOZF8767","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","days"
"http://example.org/NIMP/DO-RCRD9506","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-GCOD7360","http://www.w3.org/2000/01/rdf-schema#label","QM23.57.040"
"http://example.org/NIMP/DO-CXPU2178","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-FIGR3489","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-GICE7463","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","1"
"http://example.org/NIMP/DO-RLGX3443","http://www.w3.org/2000/01/rdf-schema#label","CJ23.56.002"
"http://example.org/NIMP/DO-PSIN1287","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","P14"
"http://example.org/NIMP/DO-DZBU2567","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-NJXR9954","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-UNZO5369","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-YZEX9200","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-XUDQ6957","http://www.w3.org/2000/01/rdf-schema#label","13851"
"http://example.org/NIMP/DO-EOJF8479","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-WQSP7321","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-XYFE4727","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-EOEP8505","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","days"
"http://example.org/NIMP/DO-XZYK4677","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:9544"
"http://example.org/NIMP/DO-JDLI3616","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-WCXJ1608","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","8 yrs"
"http://example.org/NIMP/DO-CRSP3889","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","9 yrs"
"http://example.org/NIMP/DO-FXGY4937","https://identifiers.org/brain-bican/vocab/3bed1f94-9d82-4ed7-afdf-79d896b24dbb","birth"
"http://example.org/NIMP/DO-CFHB9464","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-LKEV6743","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-GCEZ3221","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-716847"
"http://example.org/NIMP/DO-DXSU3943","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","1"
"http://example.org/NIMP/DO-NOVH3764","https://identifiers.org/brain-bican/vocab/species","NCBITaxon:10090"
"http://example.org/NIMP/DO-PSIN1287","https://w3id.org/biolink/vocab/category","bican:Donor"
"http://example.org/NIMP/DO-QKFW5522","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","months"
"http://example.org/NIMP/DO-GICE7463","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","P4"
"http://example.org/NIMP/DO-VBXU8080","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-OUPR9322","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","months"
"http://example.org/NIMP/DO-HJYQ1408","https://identifiers.org/brain-bican/vocab/632d3d3f-f85b-4efc-a1ab-010fe417ae81","2"
"http://example.org/NIMP/DO-IKSH9054","https://identifiers.org/brain-bican/vocab/b5436e99-f0a7-4c30-825d-56b88ee2ac1d","years"
"http://example.org/NIMP/DO-PSWT6201","http://www.w3.org/2000/01/rdf-schema#label","C57BL6J-712900"
"http://example.org/NIMP/DO-BWEX1478","https://identifiers.org/brain-bican/vocab/0630a265-4a63-48f4-8853-66b929002306","P4"
"http://example.org/NIMP/DO-ZQYR9194","http://www.w3.org/2000/01/rdf-schema#label","TB21.39.004"
"http://example.org/NIMP/DO-WVDR3708","http://www.w3.org/2000/01/rdf-schema#label","6570"
