"ID","Property","Data"
"http://example.org/NIMP/DC-JLLULG896221","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-UJYK549663"
"http://example.org/NIMP/DC-DKBUJY798981","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-GVUB528885"
"http://example.org/NIMP/DC-EEDAWE578105","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-TONM665142"
"http://example.org/NIMP/DC-LKVKOM793054","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-YBNCEE843070","http://www.w3.org/2000/01/rdf-schema#label","20231023_708312.002"
"http://example.org/NIMP/DC-HPSUOG850069","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-KZLA407704"
"http://example.org/NIMP/DC-DCKEIH967538","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-JJKM907643"
"http://example.org/NIMP/DC-KYNGJJ170903","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-SCXA291035"
"http://example.org/NIMP/DC-VPZVYA411208","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-WTDX736862"
"http://example.org/NIMP/DC-TLMETU316197","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-YUTGGI279843","http://www.w3.org/2000/01/rdf-schema#label","20230706_QM23.50.001.CB-BS.05.CBLP.01.Multiome"
"http://example.org/NIMP/DC-EVPQWV728741","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-LIHE724341"
"http://example.org/NIMP/DC-XBTZLA464768","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-UUNV881257"
"http://example.org/NIMP/DC-GXAVZE954377","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-DKBUJY798981","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-NYFC300513"
"http://example.org/NIMP/DC-JUBYFC923414","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-XOSN733273"
"http://example.org/NIMP/DC-JKKHIW386155","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-AZZIRQ547550","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-LULN208817"
"http://example.org/NIMP/DC-SQTSWZ255882","http://www.w3.org/2000/01/rdf-schema#label","20231116_QM23.57.052.CX.03.A25.01.CellPlex"
"http://example.org/NIMP/DC-SSZTJY715484","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-BQUYSV635916","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-MQKN351321"
"http://example.org/NIMP/DC-RRZSXK991735","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-IZCDFS965431","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-LJFFGE917646","http://www.w3.org/2000/01/rdf-schema#label","20230816_689640.001"
"http://example.org/NIMP/DC-LMQTTE284815","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-QTVP511174"
"http://example.org/NIMP/DC-HDFCZF105245","http://www.w3.org/2000/01/rdf-schema#label","20231221_QM23.57.029.CX.06.EC.01.CellPlex"
"http://example.org/NIMP/DC-EDRGXI202954","http://www.w3.org/2000/01/rdf-schema#label","20240109_QM23.50.002.CX.11.NAC.01.Multiome"
"http://example.org/NIMP/DC-LKRCDF711050","http://www.w3.org/2000/01/rdf-schema#label","20240408_QM23.50.003.CX.11.PoN.01.Multiome"
"http://example.org/NIMP/DC-VMTNFU504152","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-LWDA662067"
"http://example.org/NIMP/DC-AFPEPN941170","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-KYNGJJ170903","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-BEEA842187"
"http://example.org/NIMP/DC-CUJTZO857663","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-RWDF607403"
"http://example.org/NIMP/DC-QXSPUI524539","https://identifiers.org/brain-bican/vocab/cell_source_oligo_name","CMO310"
"http://example.org/NIMP/DC-RGFHBL287844","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-SPGF397064"
"http://example.org/NIMP/DC-DITIHD761410","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-HZFGSG602497","http://www.w3.org/2000/01/rdf-schema#label","20230620_QM23.50.001.CX.04.A.Pu.01.Multiome"
"http://example.org/NIMP/DC-HFJLVK791936","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-QLOL955167"
"http://example.org/NIMP/DC-SFKZDX687099","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-XVIN260502"
"http://example.org/NIMP/DC-NTSSRN853278","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-MLNJQA116071","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-JIPA154629"
"http://example.org/NIMP/DC-EBJNZD122042","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-TWYJ983377"
"http://example.org/NIMP/DC-PKAYWB460636","http://www.w3.org/2000/01/rdf-schema#label","20240221_H23.30.001.BS.05.Pn.11.Multiome"
"http://example.org/NIMP/DC-ZBZQPO173871","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-AAJA392574"
"http://example.org/NIMP/DC-TIMCDF178152","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-MCDF727818"
"http://example.org/NIMP/DC-EBJNZD122042","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-KNSZXS605608","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-QIBQKM677698","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-LULN851771"
"http://example.org/NIMP/DC-EVPQWV728741","http://www.w3.org/2000/01/rdf-schema#label","20231023_708311.003"
"http://example.org/NIMP/DC-XQSIXK224733","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-JJKLXZ494510","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-VNNYNP292850","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-EISO999284"
"http://example.org/NIMP/DC-SWVXXT980945","http://www.w3.org/2000/01/rdf-schema#label","20231024_695503.002"
"http://example.org/NIMP/DC-VWSPHW880868","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-AZZIRQ547550","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-SJYN548845"
"http://example.org/NIMP/DC-UYXQJY775544","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-FEGGGM366006","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-PMGO513397"
"http://example.org/NIMP/DC-PEAWTU687384","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-NNPM128452"
"http://example.org/NIMP/DC-BZXVWC136285","http://www.w3.org/2000/01/rdf-schema#label","20240307_QM23.57.020.CX.06.EC.01.CellPlex"
"http://example.org/NIMP/DC-OSQJPS823481","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-LMAF970695"
"http://example.org/NIMP/DC-VNNYNP292850","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-EDKV559522"
"http://example.org/NIMP/DC-EHLIXM506744","http://www.w3.org/2000/01/rdf-schema#label","20231010_702993.005"
"http://example.org/NIMP/DC-PEQFEL660396","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-UJIP903247"
"http://example.org/NIMP/DC-ZZABBA176070","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-XXGX334279"
"http://example.org/NIMP/DC-BSLAHD739822","http://www.w3.org/2000/01/rdf-schema#label","231116_CJ23.56.003.CX.05.02.Multiome"
"http://example.org/NIMP/DC-BMBKGF749183","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-DUTH308418"
"http://example.org/NIMP/DC-NJZKKB979395","http://www.w3.org/2000/01/rdf-schema#label","20230724_QM23.50.001.CB-BS.04.VeF.01.Multiome"
"http://example.org/NIMP/DC-RQDSIL825874","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-EYWWCE591990","http://www.w3.org/2000/01/rdf-schema#label","20231208_H23.30.001.BS.13.IO.01.Multiome"
"http://example.org/NIMP/DC-FNUFMY954145","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-SCXA158123"
"http://example.org/NIMP/DC-EEDAWE578105","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-XAVU925461"
"http://example.org/NIMP/DC-NCRSJI607187","http://www.w3.org/2000/01/rdf-schema#label","20240415_QM23.50.003.CX.12.Hipp.01.Multiome"
"http://example.org/NIMP/DC-TVSUVW489126","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-DUTH999290"
"http://example.org/NIMP/DC-TAXMJP846543","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-ZSJYZS322858","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-XONJVT793094","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-LJFFGE917646","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-ECOW138226"
"http://example.org/NIMP/DC-AIXXWA387159","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-AAJA862290"
"http://example.org/NIMP/DC-BCFBKU334075","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-ZBEG501409"
"http://example.org/NIMP/DC-ZVVMBD953985","http://www.w3.org/2000/01/rdf-schema#label","20240227_H23.30.001.CX.15.CLd.01.Multiome"
"http://example.org/NIMP/DC-JINOZO774728","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-TSOP773278"
"http://example.org/NIMP/DC-JUBYFC923414","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-LWDA747477"
"http://example.org/NIMP/DC-YUTGGI279843","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-CBBKXA566246","https://identifiers.org/brain-bican/vocab/cell_prep_type","Cells"
"http://example.org/NIMP/DC-ZXAWFB296058","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-VMUJ168247"
"http://example.org/NIMP/DC-ZOLMOQ813000","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-HLOQKA915589","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-HOZG150962"
"http://example.org/NIMP/DC-LCTVYE458929","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-LWDA539971"
"http://example.org/NIMP/DC-KYNGJJ170903","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-BEEA562869"
"http://example.org/NIMP/DC-JHELVK414728","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-CRXV767529"
"http://example.org/NIMP/DC-VKSPKN649404","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-TETBEG234635","https://identifiers.org/brain-bican/vocab/cell_prep_type","Cells"
"http://example.org/NIMP/DC-MPIIYQ533042","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-DARQ152025"
"http://example.org/NIMP/DC-JINOZO774728","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-MPMP615712"
"http://example.org/NIMP/DC-FEGGGM366006","https://identifiers.org/brain-bican/vocab/cell_prep_type","Cells"
"http://example.org/NIMP/DC-WODAGE258227","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-QHGU963657"
"http://example.org/NIMP/DC-QUHMGH536020","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-BITA115882"
"http://example.org/NIMP/DC-PESZWN478188","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-XBTZLA464768","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-TWUN362843"
"http://example.org/NIMP/DC-XVSTQR190362","https://w3id.org/biolink/vocab/category","bican:DissociatedCellSample"
"http://example.org/NIMP/DC-QRMCRC938817","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-PERIHD392076","http://www.w3.org/2000/01/rdf-schema#label","20240306_QN23.50.003.CX.10.HTH.04.Multiome"
"http://example.org/NIMP/DC-GHVKQR168742","http://www.w3.org/2000/01/rdf-schema#label","20230921_H23.30.001.BS.03.M.03.Multiome"
"http://example.org/NIMP/DC-YWBMBS757425","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-NBAA140998"
"http://example.org/NIMP/DC-TMBQJM657143","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-XQTC223226"
"http://example.org/NIMP/DC-HZFGSG602497","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-ZBZQPO173871","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-WGBE177991"
"http://example.org/NIMP/DC-UVUVAY572850","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-ZVZH260801"
"http://example.org/NIMP/DC-EUJVPR350079","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-FUTA708492"
"http://example.org/NIMP/DC-PSVGVI227097","http://www.w3.org/2000/01/rdf-schema#label","20231130_QM23.57.069.CX.03.A25.01.CellPlex"
"http://example.org/NIMP/DC-LAVMLZ364980","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-HJMO209333"
"http://example.org/NIMP/DC-EGFQFD464721","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-NMMV621594"
"http://example.org/NIMP/DC-VSSPYI500047","https://identifiers.org/brain-bican/vocab/cell_prep_type","Nuclei"
"http://example.org/NIMP/DC-HLOQKA915589","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-JHTQ444511"
"http://example.org/NIMP/DC-TETBEG234635","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/TI-FLJV435933"
