"ID","Property","Data"
"http://example.org/NIMP/AC-KYXUTQ820392","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-ACZAUK661750","http://www.w3.org/2000/01/rdf-schema#label","A8XR_240305_01_E03"
"http://example.org/NIMP/AC-ORTYTM765971","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.963"
"http://example.org/NIMP/AC-UOPKJI172913","http://www.w3.org/2000/01/rdf-schema#label","B8XM_230627_01_D01"
"http://example.org/NIMP/AC-QNPJJL119427","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-MIMIIH460021"
"http://example.org/NIMP/AC-ZYWXAY559595","https://identifiers.org/brain-bican/vocab/quantity_ng","87.24024"
"http://example.org/NIMP/AC-KGDEJG162034","http://www.w3.org/2000/01/rdf-schema#label","B8XM_240305_01_D03"
"http://example.org/NIMP/AC-PTRKJU983461","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-HEIGZY966684"
"http://example.org/NIMP/AC-YWBIOI268301","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-CDFHII726440","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","1.019"
"http://example.org/NIMP/AC-PPPUTO971789","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-TMOPSM102685","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-AAECZI281347"
"http://example.org/NIMP/AC-WOPAXY157443","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-OIPGHI106424","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.968"
"http://example.org/NIMP/AC-PIECUM438061","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.845"
"http://example.org/NIMP/AC-WZZVWN861073","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-KKDEMJ148202","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.985"
"http://example.org/NIMP/AC-HIZYXZ271446","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-VSXPUQ542271","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-BABZXN563805"
"http://example.org/NIMP/AC-FLZKKI278437","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-YFHAHI960336","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-IYNNYF707872"
"http://example.org/NIMP/AC-GMJFFG547382","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-PIECUM438061","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-VRPHZO455741"
"http://example.org/NIMP/AC-WVTULY493680","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-YAVSTU193042","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-WQUSHY233159","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","1.003"
"http://example.org/NIMP/AC-KQLMVT453528","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-ASTMMM138207","https://identifiers.org/brain-bican/vocab/quantity_ng","518.4869"
"http://example.org/NIMP/AC-MFEJFH244374","https://identifiers.org/brain-bican/vocab/quantity_ng","154.5622"
"http://example.org/NIMP/AC-ZVYWET407669","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-MKGJHP447829"
"http://example.org/NIMP/AC-IGTSXT231437","https://identifiers.org/brain-bican/vocab/quantity_ng","226.5331"
"http://example.org/NIMP/AC-CABVGC829737","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-GEKMLR575990","http://www.w3.org/2000/01/rdf-schema#label","A8XR_230516_01_G01"
"http://example.org/NIMP/AC-LSFDCF884623","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","1.071"
"http://example.org/NIMP/AC-NSUPRT711191","http://www.w3.org/2000/01/rdf-schema#label","A8HX_231016_01_A03"
"http://example.org/NIMP/AC-XGZBBI123499","http://www.w3.org/2000/01/rdf-schema#label","B8XM_230822_01_D01"
"http://example.org/NIMP/AC-XBVWXT508477","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-LKNSLM810456","http://www.w3.org/2000/01/rdf-schema#label","B8XM_240109_01_H02"
"http://example.org/NIMP/AC-FLGMGH434595","http://www.w3.org/2000/01/rdf-schema#label","A8HX_230807_01_A06"
"http://example.org/NIMP/AC-XYGJIG687358","http://www.w3.org/2000/01/rdf-schema#label","A8XR_231010_01_A03"
"http://example.org/NIMP/AC-OQTSLM607162","http://www.w3.org/ns/prov#wasDerivedFrom","file:///Users/tekrajchhetri/Documents/rapid_release/new_la_data/BC-HZAFYA284698"
"http://example.org/NIMP/AC-VTUVUT821722","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.716"
"http://example.org/NIMP/AC-RSDWUY434294","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-JIILIN478303","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-RGVBTV157445","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-FGYUTQ496552","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-MGUVTY738880","https://identifiers.org/brain-bican/vocab/quantity_ng","251.7563"
"http://example.org/NIMP/AC-WWXYFE755243","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-HGAHDB487133","https://identifiers.org/brain-bican/vocab/quantity_ng","189.5729"
"http://example.org/NIMP/AC-MRLKQK542030","http://www.w3.org/2000/01/rdf-schema#label","B8XM_240301_01_E02"
"http://example.org/NIMP/AC-DOTNPO246065","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-BIFDJC991069","http://www.w3.org/2000/01/rdf-schema#label","A8XR_230829_01_D02"
"http://example.org/NIMP/AC-LZVAWU958525","https://identifiers.org/brain-bican/vocab/percent_cdna_longer_than_400bp","0.939"
"http://example.org/NIMP/AC-FYCAAK871993","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-DBZYZM340337","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
"http://example.org/NIMP/AC-NCJBBH305683","https://identifiers.org/brain-bican/vocab/pass_fail_result","Pass"
"http://example.org/NIMP/AC-YWTKWU318000","http://www.w3.org/2000/01/rdf-schema#label","A8XR_230711_01_C01"
"http://example.org/NIMP/AC-IEGLLF921054","http://www.w3.org/2000/01/rdf-schema#label","B8XM_240312_01_G01"
"http://example.org/NIMP/AC-RSURSQ604879","https://w3id.org/biolink/vocab/category","bican:AmplifiedCdna"
